"","lake_date_time","nvehiclesFishing","nWIfishing","notes","heavyWind","heavyRain","heavyClouds","lakeID","date","time"
"1650","WN_2019-07-16_20:00",0,0,NA,0,0,0,"WN","2019-07-16","20:00"
"1651","WN_2019-07-16_21:00",0,0,NA,0,0,0,"WN","2019-07-16","21:00"
"1652","WN_2019-07-16_21:30",0,0,"Depart",0,0,0,"WN","2019-07-16","21:30"
"1653","WN_2019-07-19_05:20",0,0,"Foggy; relatively hot and humid",0,0,0,"WN","2019-07-19","05:20"
"1654","WN_2019-07-19_06:00",0,0,NA,0,0,0,"WN","2019-07-19","06:00"
"1655","WN_2019-07-19_07:00",0,0,NA,0,0,0,"WN","2019-07-19","07:00"
"1656","WN_2019-07-19_08:00",0,0,NA,0,0,0,"WN","2019-07-19","08:00"
"1657","WN_2019-07-19_09:00",0,0,NA,0,0,0,"WN","2019-07-19","09:00"
"1658","WN_2019-07-19_10:00",0,0,NA,0,0,0,"WN","2019-07-19","10:00"
"1659","WN_2019-07-19_11:00",0,0,NA,0,0,0,"WN","2019-07-19","11:00"
"1660","WN_2019-07-19_12:00",0,0,NA,0,0,0,"WN","2019-07-19","12:00"
"1661","WN_2019-07-19_13:00",0,0,NA,0,0,0,"WN","2019-07-19","13:00"
"1662","WN_2019-07-19_13:30",0,0,"Humid; send help",0,0,0,"WN","2019-07-19","13:30"
